2017/01/20 00:52:52,Fri,8.59,Mbit/s,7.43,Mbit/s
2017/01/20 00:53:25,Fri,8.59,Mbit/s,7.32,Mbit/s
2017/01/20 00:53:58,Fri,8.65,Mbit/s,8.01,Mbit/s
2017/01/20 00:54:30,Fri,9.03,Mbit/s,4.41,Mbit/s
2017/01/20 00:55:02,Fri,8.72,Mbit/s,6.98,Mbit/s
2017/01/20 00:55:35,Fri,6.88,Mbit/s,7.85,Mbit/s
2017/01/20 00:56:08,Fri,8.59,Mbit/s,7.67,Mbit/s
2017/01/20 00:56:41,Fri,7.83,Mbit/s,7.98,Mbit/s
2017/01/20 00:57:14,Fri,8.36,Mbit/s,3.91,Mbit/s
2017/01/20 00:57:49,Fri,9.03,Mbit/s,3.96,Mbit/s
2017/01/20 00:58:21,Fri,8.64,Mbit/s,3.96,Mbit/s
2017/01/20 00:58:54,Fri,8.24,Mbit/s,3.96,Mbit/s
2017/01/20 00:59:27,Fri,7.85,Mbit/s,7.89,Mbit/s
2017/01/20 01:00:00,Fri,8.10,Mbit/s,7.76,Mbit/s
2017/01/20 01:00:32,Fri,8.88,Mbit/s,7.53,Mbit/s
2017/01/20 01:01:05,Fri,8.47,Mbit/s,7.63,Mbit/s
2017/01/20 01:01:37,Fri,20.96,Mbit/s,6.46,Mbit/s
2017/01/20 01:02:10,Fri,23.89,Mbit/s,6.98,Mbit/s
2017/01/20 01:02:42,Fri,28.74,Mbit/s,7.03,Mbit/s
2017/01/20 01:03:18,Fri,25.96,Mbit/s,6.52,Mbit/s
2017/01/20 01:03:52,Fri,25.25,Mbit/s,7.19,Mbit/s
2017/01/20 01:04:26,Fri,26.55,Mbit/s,6.57,Mbit/s
2017/01/20 01:05:00,Fri,28.37,Mbit/s,7.17,Mbit/s
2017/01/20 01:05:32,Fri,23.83,Mbit/s,6.59,Mbit/s
2017/01/20 01:06:04,Fri,26.71,Mbit/s,7.72,Mbit/s
2017/01/20 01:06:37,Fri,26.28,Mbit/s,6.77,Mbit/s
2017/01/20 01:07:10,Fri,33.79,Mbit/s,6.54,Mbit/s
2017/01/20 01:07:43,Fri,32.85,Mbit/s,7.65,Mbit/s
2017/01/20 01:08:18,Fri,40.01,Mbit/s,7.27,Mbit/s
2017/01/20 01:08:52,Fri,37.37,Mbit/s,8.05,Mbit/s
2017/01/20 01:09:24,Fri,36.62,Mbit/s,7.62,Mbit/s
2017/01/20 01:09:56,Fri,38.55,Mbit/s,7.38,Mbit/s
2017/01/20 01:10:28,Fri,36.14,Mbit/s,7.38,Mbit/s
2017/01/20 01:11:01,Fri,33.35,Mbit/s,6.08,Mbit/s
2017/01/20 01:11:33,Fri,30.61,Mbit/s,7.12,Mbit/s
2017/01/20 01:12:05,Fri,32.76,Mbit/s,5.49,Mbit/s
2017/01/20 01:12:38,Fri,28.56,Mbit/s,5.96,Mbit/s
2017/01/20 01:13:10,Fri,30.49,Mbit/s,6.50,Mbit/s
2017/01/20 01:13:43,Fri,38.96,Mbit/s,6.61,Mbit/s
2017/01/20 01:14:15,Fri,31.34,Mbit/s,6.97,Mbit/s
2017/01/20 01:14:47,Fri,39.69,Mbit/s,5.51,Mbit/s
2017/01/20 01:15:20,Fri,27.68,Mbit/s,6.02,Mbit/s
2017/01/20 01:15:52,Fri,36.04,Mbit/s,7.67,Mbit/s
2017/01/20 01:16:25,Fri,28.76,Mbit/s,5.07,Mbit/s
2017/01/20 01:16:57,Fri,27.84,Mbit/s,5.35,Mbit/s
2017/01/20 01:17:32,Fri,28.93,Mbit/s,6.69,Mbit/s
2017/01/20 01:18:05,Fri,32.02,Mbit/s,7.76,Mbit/s
2017/01/20 01:18:37,Fri,34.82,Mbit/s,7.37,Mbit/s
2017/01/20 01:19:10,Fri,34.16,Mbit/s,7.19,Mbit/s
2017/01/20 01:19:43,Fri,35.57,Mbit/s,6.92,Mbit/s
2017/01/20 01:20:16,Fri,38.43,Mbit/s,6.37,Mbit/s
2017/01/20 01:20:48,Fri,36.91,Mbit/s,6.20,Mbit/s
2017/01/20 01:21:20,Fri,33.32,Mbit/s,6.49,Mbit/s
2017/01/20 01:21:54,Fri,21.54,Mbit/s,6.36,Mbit/s
2017/01/20 01:22:27,Fri,35.06,Mbit/s,7.40,Mbit/s
2017/01/20 01:22:59,Fri,33.40,Mbit/s,7.55,Mbit/s
2017/01/20 01:23:31,Fri,41.89,Mbit/s,6.99,Mbit/s
2017/01/20 01:24:03,Fri,40.94,Mbit/s,7.35,Mbit/s
2017/01/20 01:24:36,Fri,38.94,Mbit/s,7.06,Mbit/s
2017/01/20 01:25:08,Fri,40.61,Mbit/s,6.99,Mbit/s
